name,price
Lori Lee,680.92
Matthew Lewis,538.9
Julian Mitchell,909.8
Deanna Potter,937.3
David Gross,179.43
Erica Hood,564.81
Stacey Lee,197.19
Ryan Alvarado,107.55
Kevin Spence,82.58
Susan Adams,130.99
Tamara Shaw,85.04
Mr. Thomas Norton,187.63
Nicholas Ramirez DDS,872.35
Joel Butler,784.98
Mallory Johnson,759.88
Pamela Tran,347.62
James Martinez,417.6
Tonya Duncan,13.68
David Dawson,106.4
Cynthia Hogan,122.95
Diane Thomas MD,615.44
Toni Cooper,441.96
Andrea Blake,813.11
David Davis,344.34
Justin Sullivan,71.31
James Evans,614.21
Katherine Maldonado,233.6
Amy Cabrera,616.0
Jacqueline Henderson,626.28
Johnathan Gould,693.62
Holly Davis,209.92
Laura Lara,573.7
James Ortiz,669.49
Judy Hawkins,878.66
Lindsey Horne,426.04
Jason Rivas,561.83
Tammy Gonzales,676.04
Teresa Hunter,247.69
Amy Peck,107.7
Francis Williams,134.59
Darrell Trevino,903.36
Julia Brown,521.85
Linda Johnson,387.89
Jonathan Eaton,676.34
Tyler Tyler,923.18
Cody Brooks,157.39
Robert Morales,66.1
Richard Bernard,374.58
Curtis Hudson,528.07
Katelyn Neal,445.3
Joshua Leach,416.04
Christine Lee,149.8
Brian Robles,437.6
Maureen Dunn,318.44
James Allen,935.56
Angelica Johnson,414.17
Gregory Dorsey,762.58
Kathryn Taylor,505.01
Shawn Nelson,37.63
Ryan Michael,482.48
Eduardo King,200.98
Scott Barnes,836.21
Sara Simon,129.36
Rachael Woodard,501.79
John Beck,152.4
Katherine Lewis,322.31
Laura Browning,38.01
Theresa Spencer,258.37
Shelly Cervantes,359.6
Denise Suarez,310.69
Nicholas Jackson,60.66
Michael Walker,221.23
Toni Hernandez,316.1
Martin Anderson,272.04
Robert Green,236.2
Harold Torres,480.13
Richard Thomas,711.41
Kayla Leach,249.49
Tyrone Gomez,432.14
Gary Curtis,868.53
Hannah Edwards,939.58
Theresa Johnston,666.39
Michael Davila,270.26
Derrick Gomez,868.22
Jennifer Galloway,561.34
Robert Dominguez,446.53
Cody Doyle,591.91
Michael Gardner,759.96
Richard Rose,252.57
Malik Robinson,273.22
Jacqueline Baker,215.64
Jimmy Young,229.92
Nathaniel Marquez,354.55
Samantha Lopez,719.38
Christopher Dennis,122.63
Vanessa Haney,872.58
Tonya Williams,530.32
William Howe,775.44
Kevin Burgess,838.5
Melissa Murphy,620.51
Daniel Rogers,836.66
Patricia Cunningham,648.95
Cory Orozco,692.86
Jasmine Jones,185.76
Michael Allison,709.19
Christopher Adams,704.0
Justin Smith,67.4
Nicole Carter,945.38
Melvin Smith,821.68
Aaron Miller,751.23
Leslie Potter,534.04
Vanessa Martin,164.97
Rebecca Terry,332.21
Julie Allen,768.5
Patrick Henry,3.16
Nicholas Rivers,219.95
Diane Morales,800.22
Ivan Cuevas,557.56
Joseph Humphrey,855.96
Shaun Avila,220.55
David Cruz,228.7
John Garcia,995.21
Rhonda Valdez,951.97
Mary Hooper,695.15
Cynthia Henson,406.43
Laura Holmes,6.89
Morgan Collins,480.74
Samuel Buck,796.89
Mr. Ronald Pearson DDS,458.28
Morgan Williams,227.69
Mike Dominguez,795.98
Edgar Harris,594.5
John Gutierrez,820.14
Crystal Kennedy,238.47
Mrs. Victoria Hernandez,718.72
Jimmy Pacheco,94.96
Belinda Anderson,995.68
Angela Blevins,560.87
Julia Carter,321.45
Amanda Hernandez,181.66
Steven Newman,77.95
Anne Ray,889.42
Melissa Perry,592.51
Kevin Miller,239.13
Joseph Crawford,891.07
Monica Gordon,282.08
Heather Love,838.91
Jennifer Weaver,208.46
Cameron Francis,543.43
Claire Wolf,88.6
Jeffrey Shepherd,301.11
Stacey Moody,106.78
Devon Lewis,185.24
Ricky Hernandez,800.95
Larry Lewis,578.99
Miranda Calderon,1.14
Sarah Hickman DDS,630.56
Stephanie Henderson,651.6
Michael Wilson,19.43
Angela Taylor,809.58
Anthony Rodriguez,261.38
Kathleen Mcdaniel,560.82
Jacqueline Baker,372.43
Hannah Jones,169.57
Patricia Hayes,112.85
Allison Edwards,484.49
David Williams,84.15
Thomas Nelson,293.1
Natalie Whitney DDS,483.25
Roger Anderson,568.12
Mr. Roger Johnson,312.65
Matthew Keller,274.26
Bradley Woods,417.69
Brian Russell,245.0
Brent Gonzales,746.81
Dennis Bell,584.97
Austin Stephens,539.32
Jasmine Rice,692.45
Tamara Peck,479.56
Jerry Yang,422.64
Elizabeth Turner,231.44
Craig Perez,627.99
Ruth Avila,421.25
Michelle Reynolds,454.18
Kenneth Williams,317.7
Amy Smith,452.14
Brittney Wang,413.69
Mr. Brandon Gonzalez,615.65
David Snyder,867.12
Dawn Roberts,540.03
Steven Taylor,703.1
Melanie Harris,786.11
Maria Sweeney,166.15
Lawrence Fuller,630.67
Alexander Conway,167.22
Ashley Wheeler,883.68
Daniel Perez,645.37
Shane Graham,404.82
Bryce Sanders,699.62
Sheila Keller,777.26
Maureen Patton,295.37
Emily Turner,35.17
Dillon Small,462.87
Douglas Johnson,142.95
Katelyn Smith,310.42
Joel Lowe,863.26
Donna Moore,14.55
Nancy Hawkins,787.26
Jenny Perez,773.37
Kimberly Jensen,772.22
Michael Walker,826.78
Jeff Atkins,526.0
Christina Hayden,315.97
Matthew Gutierrez,614.91
Michael Hall,166.61
Carla Ritter,888.11
Jessica Jones,294.86
David Perkins,942.57
Robert Petty,912.82
Jorge Smith,227.25
James Martin,113.68
Anna Robinson,135.09
Karen Wallace,166.12
Nancy Baker,802.05
Jocelyn Banks,368.39
Stacy Taylor,179.16
Edward Wood,988.66
Tammy Moore,846.09
Steve Matthews,181.04
Maria Young,408.63
Brittany Black,250.04
Rebecca Hayes,492.96
Lori Guzman,193.48
Alexandra Patel,66.93
Lisa Brooks,899.71
Juan Jones,356.2
Tonya Gomez,453.06
Timothy Anderson,996.85
Sherry Rodriguez,728.66
Jennifer Rice,544.54
Michelle Vasquez,301.3
Donna Lindsey,486.65
Sherri Taylor,872.22
James Powell,963.87
Brianna Kent,770.41
Michael Lewis,844.18
Amy Patton,939.86
Kyle Cochran,789.14
Thomas Solomon,390.28
Rebecca Owen,838.78
Denise Thomas,279.35
Mrs. Allison Mercer,542.46
Dr. Crystal Edwards,370.74
Kathleen Jordan,80.03
Philip Maldonado,16.46
Anthony Anderson,862.5
Sherry Jackson DVM,729.29
Daniel Welch,377.68
Rebecca Adkins,485.98
Amanda Perry,602.42
Yolanda Arnold,656.12
Elizabeth Singh,610.98
Laura Christensen,283.3
Shannon Gray,11.47
John Sanders,968.06
Zoe Ryan,128.7
Aaron Evans,516.47
Edward Becker,592.39
Jose Moyer,794.29
Robert Walter,302.53
Autumn Perkins,219.25
Robert Shannon,942.04
Karen Middleton,381.12
Robin Skinner,261.39
Martin Lane,253.85
Fernando Mayer,901.56
Christopher Alvarez,153.48
Elizabeth Rose,292.26
Brian Hicks,797.51
Kevin Blake,578.44
Adam Gordon,647.44
Harry Ross,718.71
Nicole Jimenez,712.2
Kyle Sanchez,512.6
Kristina Shelton,380.95
Kimberly Leon,415.26
Douglas Taylor,660.82
Robert Roberts,111.96
Erin Wood,655.5
Miranda Mitchell,11.0
Timothy Rosario,497.88
Hector Stone,881.1
Stacey Thompson,541.24
Tonya Casey,167.66
Dr. Steven Brown DDS,640.66
Joseph Coffey,870.61
Daniel Harrington,319.5
Christopher George,622.85
Grant Sullivan,964.78
Megan Bautista,421.34
Stephanie Cunningham,817.34
Jorge Leon,449.87
Jason Lee,478.3
Stephen Solomon MD,937.36
Mary Murphy,504.26
Kelly Cherry,681.34
Kerry Richardson,996.61
Anthony Reid,964.02
Kristina Owens,733.85
Mark Collins,216.43
Robert Horton,1.12
Alexandra Jenkins,559.97
Gregory Vargas,811.92
Colleen Robinson,983.49
Taylor Webster,757.97
Rachel Francis,569.82
Erin Grant,53.74
Charles Fleming,139.59
Jacqueline Guzman,174.55
Kevin Thompson,985.66
Kimberly Walker,828.15
Heather Fisher,315.52
Phillip Klein,340.97
Lisa Jennings,653.42
Douglas Gordon,355.49
Alexander Christian,299.6
Jane Cooper,562.45
Jessica Miller,74.04
Patrick Frazier,506.42
Katelyn Tanner,347.66
Stephen Hahn,979.75
Amber Myers,556.59
Stephen Welch,20.41
Ryan Taylor,843.42
Megan Dyer,159.28
Scott Scott,957.61
Amber Jones,980.71
David Ortega MD,755.64
Taylor Hunt,860.09
Jesse Walker,871.28
Thomas Moody,796.72
Elizabeth Ayala,494.26
Amy Martin,583.15
Tommy Melendez,682.85
Erika Smith,530.91
Tyler Reed,28.83
Christine Smith,965.42
Lisa Brown,203.37
Paul Perez,965.62
Mark Johnson,110.46
Kylie Simpson,809.28
Jason Holland,147.8
Kristy Sweeney,531.31
Tiffany Wright,966.34
Eric Jackson,219.12
Susan Johnson,976.45
Joseph Navarro,753.2
Cassie Peterson,910.42
Heather Ellis,161.82
Jacob Dean,182.56
Ronald Johnson,305.85
Margaret Odom,920.49
Eric Mcknight,144.52
Jared Morales,334.5
Ryan Caldwell,715.03
Amanda Schneider,814.86
Daniel Wolfe,325.76
Hannah Munoz,663.3
Melissa Johnson,136.19
April Huffman,914.25
Jeffrey Pratt,446.71
Thomas Pugh,427.89
Peter Bonilla,431.98
Christina Norton,114.8
James Weber,958.5
Edwin Alvarez,886.65
Tracey Jacobs,294.76
Michael Johnson,741.56
Brandon Nolan,314.5
Andre Chavez,286.0
Ethan Johnson,965.44
Monica Sanchez,532.09
Mitchell Williams,890.86
Matthew Santiago,929.14
Emily Villegas,639.69
Tracey Fisher,29.99
Jason Johnson,602.5
Christina Johnson,778.15
Daniel Morgan,957.9
Elizabeth Contreras,972.45
Carolyn Sims,558.11
William Sims,660.98
Kaitlin Collins,121.09
Andrea Brooks,947.83
Gina Adams,138.91
William Martin,995.8
Jeffrey Schmidt,857.87
Candace Schneider,244.27
Alexander Small,815.93
Cassandra Schmitt,44.97
Michelle Lynn,853.18
Kelly Wright,122.7
Martin Murray,709.81
Robert Davis,196.7
Sheila Oliver,99.53
Michael Gallagher,747.14
Tricia Alvarez,806.42
Jean Morrison,845.16
Drew Taylor,17.22
Dawn Jordan,993.87
Kathy Bryan,165.2
Jonathan Long,978.06
Allison Miller,57.24
Michael Jackson,263.21
Garrett Daniel,156.94
Arthur Parker,212.54
James Edwards,43.14
Amy Waters,942.99
Elizabeth Cisneros,105.88
Daniel Jones,607.23
Larry Cooley,832.05
Barry Orozco,783.32
Brandon Bradley,185.77
Matthew Sanchez,388.49
Robert Chapman,607.83
Jeffrey Wagner,733.46
Kathryn Howell,878.7
James Arroyo,153.89
Ashley Johnson,929.83
Amy Welch,636.06
Gabrielle Herman,33.98
Troy Moore,769.75
Jason Chavez,274.35
Brian Molina,771.99
Billy Martin,65.15
Maria Carlson,268.84
Diane Hull,154.93
Christian Lowe,293.65
Kenneth Sullivan IV,128.73
Jeffrey Gutierrez,838.43
Diane Baker,306.71
Daniel Sanchez,919.02
Joshua Lara,723.1
Joy Pierce,586.82
Dr. Raymond Mcgrath,569.07
William Martin,226.92
Nina Ward,396.23
Maria Jensen,173.28
Sarah Mckenzie,51.22
Charles Fox,761.97
Justin Kane,254.21
Ryan Franklin,855.53
Nicholas Russell,827.76
James Banks,955.71
Amber Salas,401.77
Brandon Soto,32.13
Sharon Schneider,249.97
Timothy Shaw,324.92
Kevin Anthony,353.68
Charles Mcpherson,872.35
Sheryl Brennan,471.69
Leslie Mitchell,994.47
Tina Price,585.71
Jeremy Munoz,960.92
Michael Bailey,25.55
Heather Edwards,379.61
Diana Lynch,407.13
Melanie Richards,574.93
Mark Anderson,507.4
Shawn Elliott,524.77
Jennifer Romero,439.98
Samuel Mitchell,874.61
Katherine Fowler,415.21
Amy Kirk,85.11
Timothy Houston,87.04
Rhonda Lopez,610.65
Jay Tucker,644.75
Taylor Arnold,123.68
Jeffrey Cole,52.85
Shannon Martinez,793.75
Tracey Casey,507.48
Jessica Newton,317.25
Michael Greer,420.38
Samuel Gould,95.35
Jerry Clark,588.97
Amanda Miranda,205.62
Jason Gilbert,63.04
Holly Patterson,646.98
Lindsay Ramos,34.16
Katherine Wallace,116.85
Mrs. Veronica White,636.1
Donna Luna,582.34
Mark Jackson,78.62
Crystal Oliver,615.84
Jaime Davis,506.81
Christina Chambers,809.93
Alejandro Huff,678.33
John Weaver,386.65
Stacey Marks,635.98
Amanda Miller,897.02
Lisa Barry,586.96
Dillon Combs,293.52
Crystal Hamilton,752.93
Robert Kennedy,152.55
Jennifer Munoz,385.07
Robin Carr,841.17
Elizabeth Robinson,554.41
Ashley Bass,26.66
Gail Hammond,367.92
Mark Edwards,490.09
Justin Graves,828.38
Catherine Gomez,390.27
Joseph Ramirez,344.82
Brianna Hatfield,731.4
Jessica Moore,486.71
Cynthia Schaefer,605.28
Katrina Phillips,760.26
Kayla Martin,666.61
Darren Lee,771.51
Tiffany Jennings,155.54
Amy Franklin,60.52
Michael Jones,998.54
James Mcdonald,378.55
Mary Johnston,176.16
David Lane,287.24
Francisco Matthews,249.28
Steve Mcpherson,349.18
Melody Peters,433.03
Keith Hart,310.32
Jessica Hernandez,224.73
Kelly Walls,142.61
Abigail Jones,157.73
Tony Hutchinson,23.93
William Mccoy,861.59
Cassandra Elliott,378.86
Angela Paul,906.79
Angela Rodriguez,438.67
Benjamin Flores,425.59
Bruce Gray,303.28
George Adams,468.36
Michael May,26.21
Terry Perry,471.0
Mark Carpenter,252.49
Ashley Hull,528.13
Anthony Cuevas,949.35
Sheri Moore,525.53
Peter Hicks,674.33
Alexander Saunders,261.03
Susan Mitchell,270.67
Tara Roberts,23.23
Lucas Kelly,796.47
Lauren Wells,87.76
Ashley Lopez,445.57
Trevor Munoz,670.7
Joshua Mendoza,886.11
John Stephens,12.56
Mr. Andrew Lewis,823.21
Jennifer Long,703.08
Lydia Thomas,499.86
David Vazquez,647.34
Kara Williams MD,551.14
Allison Rollins,497.27
Amanda Berg,536.36
Rachel Braun,809.17
Amanda Ellison,866.67
Kendra Moyer,362.56
Jonathan Morris,784.61
Luis Green,867.08
Randy Hurley,724.07
Miranda Cisneros,847.88
Ernest Grimes,962.77
Lisa Mays,545.85
Denise Stewart,586.25
Suzanne Smith MD,344.57
Tricia Stevenson,87.03
Derrick Kelly,439.04
David Tucker,21.5
Seth Jackson,485.31
Patrick Luna,209.31
Aaron Brown,630.87
Amy Romero,373.74
Courtney Haynes,86.28
Jennifer Rowe,794.76
Russell Thomas,322.45
Patrick Miller,351.61
Jennifer Gordon,569.88
Emily Sampson,488.15
Jeffrey Williams,480.88
Sheila Weber,576.68
Darius Davis DVM,505.37
Jeff Bird,38.74
Lisa White,119.41
John Turner,795.17
Thomas Reyes,41.04
Nathan Wolf,823.56
Dawn Romero,893.24
Justin Lynch,712.68
Jason Moon,760.09
Maria Maddox,11.5
Jacqueline Hill,407.84
Christopher Hartman,753.91
Jennifer Flowers,363.84
Peter Webb,410.61
Brianna Rivera,389.24
Antonio Conrad,140.05
Gary Robinson,489.28
Lori Castro,301.65
Michael Hardin,669.28
Evan Smith,256.07
Morgan Maldonado,700.66
Gary Wells,63.68
April Berg,39.19
Jessica White,552.51
Thomas Lee,552.07
Stacy Davis,424.26
Katie Daniel,239.48
Lauren Austin,292.85
Shannon Adams,104.09
Ashley Rogers,469.9
Jasmine Rivera,495.11
Dustin Kelly,916.6
Edward Barnes,968.3
Janice Whitney,493.98
Stephen Cervantes,982.61
Felicia Lamb,186.27
Frank Werner,245.85
Dennis Spencer,558.5
Thomas Mendoza,462.19
Ricky Hawkins,975.3
Barbara Sanders,900.78
Courtney Lawson,354.64
Cheryl Jones,808.73
Jeffrey Young,18.0
Angel Winters,451.18
Andre Jones,898.0
Richard Rodriguez,17.24
Christine Miller,184.58
Sandra Herrera,249.6
Rebecca Mueller,363.65
Charles Stevens,500.39
Timothy Clark,303.97
Anthony Li,580.81
Dustin Daniel,829.73
Tracey Chaney,629.1
Jason Jenkins,425.12
Jeremy Miller,174.21
John White,570.38
Austin Harper,408.93
Joseph Fisher,695.34
Lynn Huynh,577.92
Daniel Reid DDS,764.98
Carl Palmer,237.52
Laurie Collier,955.58
Russell Hernandez,300.57
Jason Sutton,620.76
Jessica Campbell,198.72
Michael Alvarez,440.58
Natasha Walker,959.33
Kayla Khan,791.9
Emily Mata,279.92
Carrie Baker,495.52
Mark Myers,945.64
Bradley Johnson,723.61
Jennifer Holland,932.16
Ethan Mcdonald,274.33
Steven Cox,369.08
Samantha Rodgers DDS,600.88
Phillip Rosales,120.08
Jennifer Middleton,405.36
Allen Conley,102.13
Patrick Wolfe,970.94
Frances Collins,653.94
Daniel Chaney,513.86
Gregory Reyes,695.58
Michele Bowman,249.06
Andrea Flores,296.34
Kathryn Wright,290.61
Timothy Ward,905.73
Evelyn Edwards,60.14
Whitney Velez,260.87
Peter Carter,551.07
Michele Moore,99.22
Marcus Diaz,463.94
Kathryn Henderson,720.41
Cindy Chavez,686.78
Michael Jones,946.97
John Gonzalez,976.23
Mark Allen,878.0
Javier Vasquez,578.19
Deborah Kim,633.97
Amanda Clark,618.28
Melissa Mann,652.27
Pamela Smith,262.56
Sean Hamilton,885.94
Lisa Lewis,548.21
Brittany Ruiz,92.38
Thomas Graham,754.96
Valerie Jenkins,764.41
Gavin Bates,762.36
Marcus Schwartz,433.0
Andrew Bryant,410.27
Keith Morales,686.42
Mary Lane,278.18
Victoria Moore,605.78
Gregory Taylor,366.38
Kylie Cobb,575.03
Zachary Peters,734.8
Michael Morris,980.25
Nicole Jensen,856.6
Dylan Dennis,254.74
Tommy Thomas,744.42
Jamie Burns,540.76
Andrew Murphy,479.44
Dr. Hunter Mcbride,126.07
Robert Huynh,520.9
Margaret Green,927.65
Jenny Clayton,723.46
Kaitlyn Roach,388.25
Alex Daniels Jr.,695.98
Denise Duffy,759.24
Doris Matthews,887.76
Bernard Bailey,276.92
Stephen Chavez,597.14
Troy Conrad,153.78
Joseph Harris,107.79
John Mitchell,515.29
Carolyn Jacobs,912.1
Jennifer Larson,956.04
Kathryn Moore,214.6
Emily King,879.44
Sherri Taylor,955.75
Stephanie Sullivan,354.48
Todd Peters,311.23
Brad Barr,759.64
Raymond Black,845.16
Seth Molina,565.33
Bobby Chandler,658.35
Kim Gray,919.79
Kara Jones,143.23
Kristi Brewer,61.41
Randall Burton,28.7
Stephanie Jones,732.98
Robin Obrien,817.45
Terry Cole,558.42
Xavier Gutierrez,325.64
Kimberly Thomas,149.38
Stephanie Smith,964.61
Amy Harmon,952.88
Angela Green MD,659.17
Randy Hendricks,672.0
Lisa Stout,919.53
Dr. Kristen Reeves DDS,466.23
Scott Jones,593.07
John Turner,907.63
Shaun Hall,492.07
Erica Rodriguez DDS,418.17
Tammy Terry,916.3
Shannon Gibson,919.16
Jennifer White,735.37
James Flores,428.4
Lance Arias,494.37
Chelsea Nelson,527.73
Kelli Franklin,481.16
Tonya Hartman,726.24
Joshua Conner,623.34
Edward Huang,190.78
Blake Weber,217.0
Gregory Johnson,312.17
Keith Hernandez,704.49
Ashley Day,586.82
Brian Hanson,71.79
Diana Maldonado,593.71
Anthony Smith,823.1
Kimberly Davis,326.7
James Guzman,802.4
Meredith Sandoval,493.54
Stephanie Moore DVM,688.27
Carla Murray MD,963.1
Janet Cummings,132.48
William Williams,776.87
Gerald Miller,407.52
Richard Ballard,917.18
Morgan Smith,805.0
Stephanie Miller,296.77
Luis Shields,295.46
Aaron Osborn,178.89
Taylor Goodman,294.8
Mr. Jerome Wells DVM,10.96
April Bell,424.84
Michael Hernandez,912.17
Robert Lewis,261.98
Kelly Reed,404.27
Joseph Middleton,896.53
Meghan Vargas,520.78
John Owen,943.55
Ronnie Ramos,759.6
Jason Mann,303.85
Kimberly Cole,711.44
Jill Long,124.39
Debra Davis,616.73
Donald Dillon,271.78
Melissa Jenkins,236.3
Laurie Sharp,110.48
Christopher Kim,380.92
David Williams,972.78
Alex Turner,831.05
James Hernandez,961.92
Jessica Moreno,171.81
Timothy Hernandez,561.9
Alfred Alexander,963.47
Joshua Goodman,824.7
Mary Maxwell,102.8
Tammy Mcintyre,219.9
Kimberly Long,792.44
Jamie Frazier,469.01
Sharon Wade,803.0
Angela Johnson,888.92
Andrew Mckenzie,989.13
David Rollins,761.44
Julie Edwards,429.58
Gregory Thornton,894.29
Lauren Rodriguez,615.81
Joshua Williamson,657.34
Jonathan Price,36.23
Stephanie Kennedy,898.69
Ashley Martin,436.4
Scott Sweeney,176.47
Heather Wright,110.82
Janet Ewing,261.66
Heather Jones,241.92
Stacey Chavez,856.15
David Fisher,106.31
Joshua Padilla,736.12
Yolanda Hatfield,288.91
Kimberly Bray,507.18
Daniel Hart,33.72
Megan Holt,377.8
Suzanne Ho,107.91
Jimmy Price,901.7
Susan Walton,526.41
April Lopez,790.0
Eddie Wood,667.5
Garrett Thompson,534.77
Andrew Cobb,179.68
Jessica Howe,105.37
Joann Brown DDS,987.24
Sarah Harris,705.53
Brian Marshall MD,131.72
Melissa Edwards,705.35
Richard Brown,263.24
Laura Hampton,813.93
Matthew Drake,926.45
Rebecca Brown,350.76
Cynthia Gonzalez,342.82
Dana Smith,154.57
Julia Wright,61.3
Taylor Barnes,955.48
April Reyes,109.97
Megan Miller,494.16
Shawn Warner,781.15
Nancy Oconnor,86.52
Meredith Brooks,983.89
Thomas Cameron,327.92
Russell Pope,546.55
Amber Franklin,542.96
Adam Stewart,971.85
Anthony Baker,471.89
Lawrence Conway,122.5
Natalie Hansen,369.86
Evan Lopez,895.31
Robert Nelson,826.17
Jamie Pearson,898.26
Lynn Hawkins,693.1
Patricia Wheeler,144.58
Renee Brown,142.76
Dr. Kelsey Collins MD,147.48
Joshua Williams,492.32
Jack Hodges,107.25
Kevin Heath,432.94
Tanya Cuevas,611.17
Leslie Payne,387.88
David Powell,595.7
Peter Welch,315.28
Brittany Mcdaniel,945.76
Cassie Steele,510.09
Jaime Swanson,175.37
Tanya Harris,451.5
Lindsay Hendrix,68.23
Lindsay Blanchard,883.04
Karen Haynes,520.34
Samantha Harrison,929.54
Maxwell Roberts,487.12
Jennifer Jackson,46.15
Angel Conner,650.66
Daniel Mcintosh,906.65
Stephanie Williams,849.21
Curtis Barry,574.44
Billy Silva,841.47
Lisa Turner,778.11
Christopher Moore,906.14
Benjamin Parrish,926.52
Gabrielle Garcia,163.32
Kendra Frederick,332.08
Vincent Hanna,304.95
Justin Mason,453.85
Judy Adams,976.49
Ryan Shaffer,298.28
Eric Lee,135.95
Kenneth Carter,206.96
Michael Cox,246.05
Melissa Macdonald,374.46
Ronald Gates,311.48
